# Official SPDX license and exception identifiers — GENERATED, do not hand-edit.
#
# Source: https://github.com/spdx/license-list-data (json/licenses.json and
# json/exceptions.json), license list version 3.29.0 (released 2026-09-16).
#
# Columns (tab-separated):
#   L <id> <osi> <deprecated>   a license; osi = isOsiApproved, 1 or 0
#   X <id> <deprecated>         a license exception
#
# Deprecated identifiers are INCLUDED: registries still emit them
# (GPL-2.0, LGPL-3.0, ...), and they are valid SPDX.
#
# Refresh (then check the diff of the osi column in review):
#   go run ./scripts/gen_spdx_data > internal/spdx/spdx_data.tsv
L	TU-Berlin-1.0	0	0
L	TU-Berlin-2.0	0	0
L	TekHVC	0	0
L	TermReadKey	0	0
L	ThirdEye	0	0
L	TrustedQSL	0	0
L	UCAR	0	0
L	UCL-1.0	1	0
L	UMich-Merit	0	0
L	UPL-1.0	1	0
L	URT-RLE	0	0
L	Ubuntu-font-1.0	0	0
L	UnRAR	0	0
L	Unicode-3.0	1	0
L	Unicode-DFS-2015	0	0
L	Unicode-DFS-2016	1	0
L	Unicode-TOU	0	0
L	UnixCrypt	0	0
L	Unlicense	1	0
L	Unlicense-libtelnet	0	0
L	Unlicense-libwhirlpool	0	0
L	VOSTROM	0	0
L	VSL-1.0	1	0
L	Vim	0	0
L	Vixie-Cron	0	0
L	W3C	1	0
L	W3C-19980720	0	0
L	W3C-20150513	1	0
L	WTFNMFPL	0	0
L	WTFPL	0	0
L	Watcom-1.0	1	0
L	Widget-Workshop	0	0
L	WordNet	1	0
L	Wsuipa	0	0
L	X11	0	0
L	X11-distribute-modifications-variant	0	0
L	X11-no-permit-persons	0	0
L	X11-swapped	0	0
L	XFree86-1.1	0	0
L	XSkat	0	0
L	Xdebug-1.03	0	0
L	Xerox	0	0
L	Xfig	0	0
L	Xnet	1	0
L	YPL-1.0	0	0
L	YPL-1.1	0	0
L	ZPL-1.1	0	0
L	ZPL-2.0	1	0
L	ZPL-2.1	1	0
L	Zed	0	0
L	Zeeff	0	0
L	Zend-2.0	0	0
L	Zimbra-1.3	0	0
L	Zimbra-1.4	0	0
L	Zlib	1	0
L	any-OSI	0	0
L	any-OSI-perl-modules	0	0
L	atc-game	0	0
L	bcrypt-Solar-Designer	0	0
L	blessing	0	0
L	bzip2-1.0.5	0	1
L	bzip2-1.0.6	0	0
L	check-cvs	0	0
L	checkmk	0	0
L	copyleft-next-0.3.0	0	0
L	copyleft-next-0.3.1	0	0
L	curl	1	0
L	cve-tou	0	0
L	diffmark	0	0
L	dtoa	0	0
L	dvipdfm	0	0
L	eCos-2.0	0	1
L	eGenix	0	0
L	etalab-2.0	0	0
L	fwlw	0	0
L	gSOAP-1.3b	0	0
L	generic-xts	0	0
L	gnuplot	0	0
L	gtkbook	0	0
L	hdparm	0	0
L	hyphen-bulgarian	0	0
L	iMatix	0	0
L	jove	0	0
L	libpng-1.6.35	0	0
L	libpng-2.0	0	0
L	libselinux-1.0	0	0
L	libtiff	0	0
L	libutil-David-Nugent	0	0
L	lsof	0	0
L	magaz	0	0
L	mailprio	0	0
L	man2html	0	0
L	metamail	0	0
L	mpi-permissive	0	0
L	mpich2	0	0
L	mplus	0	0
L	ngrep	0	0
L	pkgconf	0	0
L	pnmstitch	0	0
L	psfrag	0	0
L	psutils	0	0
L	python-ldap	0	0
L	radvd	0	0
L	snprintf	0	0
L	softSurfer	0	0
L	ssh-keyscan	0	0
L	swrule	0	0
L	threeparttable	0	0
L	ulem	0	0
L	w3m	0	0
L	wwl	0	0
L	wxWindows	1	1
L	xinetd	0	0
L	xkeyboard-config-Zinoviev	0	0
L	xlock	0	0
L	xpp	0	0
L	xzoom	0	0
L	zlib-acknowledgement	0	0
X	389-exception	0
X	Asterisk-exception	0
X	Asterisk-linking-protocols-exception	0
X	Autoconf-exception-2.0	0
X	Autoconf-exception-3.0	0
X	Autoconf-exception-generic	0
X	Autoconf-exception-generic-3.0	0
X	Autoconf-exception-macro	0
X	Bison-exception-1.24	0
X	Bison-exception-2.2	0
X	Bootloader-exception	0
X	CGAL-linking-exception	0
X	CLISP-exception-2.0	0
X	Classpath-exception-2.0	0
X	Classpath-exception-2.0-short	0
X	DigiRule-FOSS-exception	0
X	Digia-Qt-LGPL-exception-1.1	0
